"anho","mes","idprovincia","tasa_de_paro"
2012,6,14,33.6257309941521
2012,6,15,18.4554024655548
2012,6,16,22.3044397463002
2012,6,17,25.4814814814815
2012,6,18,36.283185840708
2012,6,19,23.7746891002195
2012,6,20,13.3295194508009
2012,6,21,31.5728155339806
2012,6,22,14.6748681898067
2012,6,23,36.9100169779287
2012,6,24,20.6385932438686
2012,6,25,19.1964285714286
2012,6,26,22.8059332509271
2012,6,27,16.7814652473388
2012,6,28,18.4193900407788
2012,6,29,34.3223025231393
2012,6,30,26.0613530539578
2012,6,31,16.3189037682965
2012,6,32,20.1539538138558
2012,6,33,21.11876773409
2012,6,34,20.1520912547529
2012,6,35,35.3739130434783
2012,6,36,25.5337502695708
2012,6,37,19.2610539067232
2012,6,38,29.7718631178707
2012,6,39,17.4036080650867
2012,6,40,19.4263363754889
2012,6,41,30.6930693069307
2012,6,42,14.3468950749465
2012,6,43,21.2734813369114
2012,6,44,16.7927382753404
2012,6,45,28.2303370786517
2012,6,46,26.1778056033808
2012,6,47,18.936877076412
2012,6,48,16.4485320127343
2012,6,49,22.9712858926342
2012,6,50,19.9553390174584
2012,7,1,14.9481391092129
2012,7,2,32.1869962385814
2012,7,3,27.2151195108394
2012,7,4,37.6108647450111
2012,7,5,24.0993788819876
2012,7,6,32.6543022195196
2012,7,7,19.5522855353788
2012,7,8,22.9877879544824
2012,7,9,16.4243403338718
2012,7,10,32.7117741076185
2012,7,11,35.4676500167617
2012,7,12,27.136021872864
2012,7,13,30.082304526749
2012,7,14,37.427210164108
2012,7,15,17.7349657904213
2012,7,16,21.0144927536232
2012,7,17,21.6108054027014
2012,7,18,36.9850611136261
2012,7,19,22.8108903605592
2012,7,20,13.5887458844657
2012,7,21,36.3919129082426
2012,7,22,13.9184397163121
2012,7,23,38.6356073211314
2012,7,24,21.9038817005545
2012,7,25,15.3116531165312
2012,7,26,20.5289672544081
2012,7,27,15.7395701643489
2012,7,28,18.2334366580724
2012,7,29,33.2062039155861
2012,7,30,28.3476365617763
2012,7,31,14.9921752738654
2012,7,32,21.1149825783972
2012,7,33,21.8332658842574
2012,7,34,18.3168316831683
2012,7,35,33.9629062446827
2012,7,36,23.7724421371404
2012,7,37,18.75
2012,7,38,32.3557785066564
2012,7,39,15.7950530035336
2012,7,40,18.6951066499373
2012,7,41,32.6278470133219
2012,7,42,14.2857142857143
2012,7,43,23.4413352970054
2012,7,44,16.7664670658683
2012,7,45,28.2349602724177
2012,7,46,27.9666951988172
2012,7,47,17.8177810433505
2012,7,48,18.1995392521708
2012,7,49,23.943661971831
2012,7,50,20.2462656439241
2012,8,1,14.9481391092129
2012,8,2,32.1869962385814
2012,8,3,27.2151195108394
2012,8,4,37.6108647450111
2012,8,5,24.0993788819876
2012,8,6,32.6543022195196
2012,8,7,19.5522855353788
2012,8,8,22.9877879544824
2012,8,9,16.4243403338718
2012,8,10,32.7117741076185
2012,8,11,35.4676500167617
2012,8,12,27.136021872864
2012,8,13,30.082304526749
2012,8,14,37.427210164108
2012,8,15,17.7349657904213
2012,8,16,21.0144927536232
2012,8,17,21.6108054027014
2012,8,18,36.9850611136261
2012,8,19,22.8108903605592
2012,8,20,13.5887458844657
2012,8,21,36.3919129082426
2012,8,22,13.9184397163121
2012,8,23,38.6356073211314
2012,8,24,21.9038817005545
2012,8,25,15.3116531165312
2012,8,26,20.5289672544081
2012,8,27,15.7395701643489
2012,8,28,18.2334366580724
2012,8,29,33.2062039155861
2012,8,30,28.3476365617763
2012,8,31,14.9921752738654
2012,8,32,21.1149825783972
2012,8,33,21.8332658842574
2012,8,34,18.3168316831683
2012,8,35,33.9629062446827
2012,8,36,23.7724421371404
2012,8,37,18.75
2012,8,38,32.3557785066564
2012,8,39,15.7950530035336
2012,8,40,18.6951066499373
2012,8,41,32.6278470133219
2012,8,42,14.2857142857143
2012,8,43,23.4413352970054
2012,8,44,16.7664670658683
2012,8,45,28.2349602724177
2012,8,46,27.9666951988172
2012,8,47,17.8177810433505
2012,8,48,18.1995392521708
2012,8,49,23.943661971831
2012,8,50,20.2462656439241
2012,9,1,14.9481391092129
2012,9,2,32.1869962385814
2012,9,3,27.2151195108394
2012,9,4,37.6108647450111
2012,9,5,24.0993788819876
2012,9,6,32.6543022195196
2012,9,7,19.5522855353788
2012,9,8,22.9877879544824
2012,9,9,16.4243403338718
2012,9,10,32.7117741076185
2012,9,11,35.4676500167617
2012,9,12,27.136021872864
2012,9,13,30.082304526749
2012,9,14,37.427210164108
2012,9,15,17.7349657904213
2012,9,16,21.0144927536232
2012,9,17,21.6108054027014
2012,9,18,36.9850611136261
2012,9,19,22.8108903605592
2012,9,20,13.5887458844657
2012,9,21,36.3919129082426
2012,9,22,13.9184397163121
2012,9,23,38.6356073211314
2012,9,24,21.9038817005545
2012,9,25,15.3116531165312
2012,9,26,20.5289672544081
2012,9,27,15.7395701643489
2012,9,28,18.2334366580724
2012,9,29,33.2062039155861
2012,9,30,28.3476365617763
2012,9,31,14.9921752738654
2012,9,32,21.1149825783972
2012,9,33,21.8332658842574
2012,9,34,18.3168316831683
2012,9,35,33.9629062446827
2012,9,36,23.7724421371404
2012,9,37,18.75
2012,9,38,32.3557785066564
2012,9,39,15.7950530035336
2012,9,40,18.6951066499373
2012,9,41,32.6278470133219
2012,9,42,14.2857142857143
2012,9,43,23.4413352970054
2012,9,44,16.7664670658683
2012,9,45,28.2349602724177
2012,9,46,27.9666951988172
2012,9,47,17.8177810433505
2012,9,48,18.1995392521708
2012,9,49,23.943661971831
2012,9,50,20.2462656439241
2012,10,1,19.4695599758891
2012,10,2,33.9390700160342
2012,10,3,28.2028066998642
2012,10,4,35.2085082563672
2012,10,5,22.3650385604113
2012,10,6,35.4858177429089
2012,10,7,24.3032514930325
2012,10,8,24.0197613331942
2012,10,9,17.84140969163
2012,10,10,31.2567713976165
2012,10,11,39.8438825725437
2012,10,12,26.7279536942458
2012,10,13,30.7467667918231
2012,10,14,34.8468848996832
2012,10,15,19.9136535348084
2012,10,16,25.8306538049303
2012,10,17,23.792394655704
2012,10,18,37.4467130356742
2012,10,19,24.9454545454545
2012,10,20,13.2254123396457
2012,10,21,36.5190365190365
2012,10,22,14.3501805054152
2012,10,23,36.3011456628478
2012,10,24,23.4200743494424
2012,10,25,17.9070816418584
2012,10,26,18.8340807174888
2012,10,27,16.7196439923713
2012,10,28,19.3174220180819
2012,10,29,35.4996146930388
2012,10,30,29.37430786268
2012,10,31,17.1590194846009
2012,10,32,22.7305218012866
2012,10,33,23.8202247191011
2012,10,34,18.75808538163
2012,10,35,33.5440874914559
2012,10,36,23.6232517482518
2012,10,37,21.3659147869674
2012,10,38,31.5289095847885
2012,10,39,19.2011212333567
2012,10,40,20.9183673469388
2012,10,41,32.619580270587
2012,10,42,15.8590308370044
2012,10,43,25.5467196819085
2012,10,44,15.7099697885196
2012,10,45,30.6919642857143
2012,10,46,27.4173617547112
2012,10,47,19.752159218926
2012,10,48,17.704347826087
2012,10,49,25.3315649867374
2012,10,50,20.0885668276973
2012,11,1,19.4695599758891
2012,11,2,33.9390700160342
2012,11,3,28.2028066998642
2012,11,4,35.2085082563672
2012,11,5,22.3650385604113
2012,11,6,35.4858177429089
2012,11,7,24.3032514930325
2012,11,8,24.0197613331942
2012,11,9,17.84140969163
2012,11,10,31.2567713976165
2012,11,11,39.8438825725437
2012,11,12,26.7279536942458
2012,11,13,30.7467667918231
2012,11,14,34.8468848996832
2012,11,15,19.9136535348084
2012,11,16,25.8306538049303
2012,11,17,23.792394655704
2012,11,18,37.4467130356742
2012,11,19,24.9454545454545
2012,11,20,13.2254123396457
2012,11,21,36.5190365190365
2012,11,22,14.3501805054152
2012,11,23,36.3011456628478
2012,11,24,23.4200743494424
2012,11,25,17.9070816418584
2012,11,26,18.8340807174888
2012,11,27,16.7196439923713
2012,11,28,19.3174220180819
2012,11,29,35.4996146930388
2012,11,30,29.37430786268
2012,11,31,17.1590194846009
2012,11,32,22.7305218012866
2012,11,33,23.8202247191011
2012,11,34,18.75808538163
2012,11,35,33.5440874914559
2012,11,36,23.6232517482518
2012,11,37,21.3659147869674
2012,11,38,31.5289095847885
2012,11,39,19.2011212333567
2012,11,40,20.9183673469388
2012,11,41,32.619580270587
2012,11,42,15.8590308370044
2012,11,43,25.5467196819085
2012,11,44,15.7099697885196
2012,11,45,30.6919642857143
2012,11,46,27.4173617547112
2012,11,47,19.752159218926
2012,11,48,17.704347826087
2012,11,49,25.3315649867374
2012,11,50,20.0885668276973
2012,12,1,19.4695599758891
2012,12,2,33.9390700160342
2012,12,3,28.2028066998642
2012,12,4,35.2085082563672
2012,12,5,22.3650385604113
2012,12,6,35.4858177429089
2012,12,7,24.3032514930325
2012,12,8,24.0197613331942
2012,12,9,17.84140969163
2012,12,10,31.2567713976165
2012,12,11,39.8438825725437
2012,12,12,26.7279536942458
2012,12,13,30.7467667918231
2012,12,14,34.8468848996832
2012,12,15,19.9136535348084
2012,12,16,25.8306538049303
2012,12,17,23.792394655704
2012,12,18,37.4467130356742
2012,12,19,24.9454545454545
2012,12,20,13.2254123396457
2012,12,21,36.5190365190365
2012,12,22,14.3501805054152
2012,12,23,36.3011456628478
2012,12,24,23.4200743494424
2012,12,25,17.9070816418584
2012,12,26,18.8340807174888
2012,12,27,16.7196439923713
2012,12,28,19.3174220180819
2012,12,29,35.4996146930388
2012,12,30,29.37430786268
2012,12,31,17.1590194846009
2012,12,32,22.7305218012866
2012,12,33,23.8202247191011
2012,12,34,18.75808538163
2012,12,35,33.5440874914559
2012,12,36,23.6232517482518
2012,12,37,21.3659147869674
2012,12,38,31.5289095847885
2012,12,39,19.2011212333567
2012,12,40,20.9183673469388
2012,12,41,32.619580270587
2012,12,42,15.8590308370044
2012,12,43,25.5467196819085
2012,12,44,15.7099697885196
2012,12,45,30.6919642857143
2012,12,46,27.4173617547112
2012,12,47,19.752159218926
2012,12,48,17.704347826087
2012,12,49,25.3315649867374
2012,12,50,20.0885668276973
2013,1,1,17.4177831912302
2013,1,2,33.8227582590456
2013,1,3,29.3349836840329
2013,1,4,35.87319243604
2013,1,5,27.0967741935484
2013,1,6,36.2756952841596
2013,1,7,28.5476626185327
2013,1,8,24.3736478470235
2013,1,9,22.5824175824176
2013,1,10,34.6112311015119
2013,1,11,41.2439193884642
2013,1,12,30.6763285024155
2013,1,13,32.463768115942
2013,1,14,33.5182250396197
2013,1,15,20.3102189781022
2013,1,16,28.5412262156448
2013,1,17,24.6632124352332
2013,1,18,37.1794871794872
2013,1,19,24.9448123620309
2013,1,20,14.2341257899488
2013,1,21,40.9234411996843
2013,1,22,16.8207024029575
2013,1,23,40.4332129963899
2013,1,24,24.3981481481481
2013,1,25,16.4327750113173
2013,1,26,19.2582953806116
2013,1,27,20.4458598726115
2013,1,28,19.988986784141
2013,1,29,36.6796368352789
2013,1,30,29.9125121510901
2013,1,31,18.9649731776586
2013,1,32,23.9598278335725
2013,1,33,25.5155681358674
2013,1,34,22.1092757306226
2013,1,35,34.5298281092012
2013,1,36,24.7383656201292
2013,1,37,22.3634053367217
2013,1,38,32.8361100348702
2013,1,39,20.8452722063037
2013,1,40,20.5920205920206
2013,1,41,33.2802378676861
2013,1,42,18.3856502242153
2013,1,43,29.0425012212995
2013,1,44,18.8679245283019
2013,1,45,32.1589627959414
2013,1,46,27.8727849570533
2013,1,47,20.552611657835
2013,1,48,18.6416696144323
2013,1,49,27.2965879265092
2013,1,50,24.26846736239
2013,2,1,17.4177831912302
2013,2,2,33.8227582590456
2013,2,3,29.3349836840329
2013,2,4,35.87319243604
2013,2,5,27.0967741935484
2013,2,6,36.2756952841596
2013,2,7,28.5476626185327
2013,2,8,24.3736478470235
2013,2,9,22.5824175824176
2013,2,10,34.6112311015119
2013,2,11,41.2439193884642
2013,2,12,30.6763285024155
2013,2,13,32.463768115942
2013,2,14,33.5182250396197
2013,2,15,20.3102189781022
2013,2,16,28.5412262156448
2013,2,17,24.6632124352332
2013,2,18,37.1794871794872
2013,2,19,24.9448123620309
2013,2,20,14.2341257899488
2013,2,21,40.9234411996843
2013,2,22,16.8207024029575
2013,2,23,40.4332129963899
2013,2,24,24.3981481481481
2013,2,25,16.4327750113173
2013,2,26,19.2582953806116
2013,2,27,20.4458598726115
2013,2,28,19.988986784141
2013,2,29,36.6796368352789
2013,2,30,29.9125121510901
2013,2,31,18.9649731776586
2013,2,32,23.9598278335725
2013,2,33,25.5155681358674
2013,2,34,22.1092757306226
2013,2,35,34.5298281092012
2013,2,36,24.7383656201292
2013,2,37,22.3634053367217
2013,2,38,32.8361100348702
2013,2,39,20.8452722063037
2013,2,40,20.5920205920206
2013,2,41,33.2802378676861
2013,2,42,18.3856502242153
2013,2,43,29.0425012212995
2013,2,44,18.8679245283019
2013,2,45,32.1589627959414
2013,2,46,27.8727849570533
2013,2,47,20.552611657835
2013,2,48,18.6416696144323
2013,2,49,27.2965879265092
2013,2,50,24.26846736239
2013,3,1,17.4177831912302
2013,3,2,33.8227582590456
2013,3,3,29.3349836840329
2013,3,4,35.87319243604
2013,3,5,27.0967741935484
2013,3,6,36.2756952841596
2013,3,7,28.5476626185327
2013,3,8,24.3736478470235
2013,3,9,22.5824175824176
2013,3,10,34.6112311015119
2013,3,11,41.2439193884642
2013,3,12,30.6763285024155
2013,3,13,32.463768115942
2013,3,14,33.5182250396197
2013,3,15,20.3102189781022
2013,3,16,28.5412262156448
2013,3,17,24.6632124352332
2013,3,18,37.1794871794872
2013,3,19,24.9448123620309
2013,3,20,14.2341257899488
2013,3,21,40.9234411996843
2013,3,22,16.8207024029575
2013,3,23,40.4332129963899
2013,3,24,24.3981481481481
2013,3,25,16.4327750113173
2013,3,26,19.2582953806116
2013,3,27,20.4458598726115
2013,3,28,19.988986784141
2013,3,29,36.6796368352789
2013,3,30,29.9125121510901
2013,3,31,18.9649731776586
2013,3,32,23.9598278335725
2013,3,33,25.5155681358674
2013,3,34,22.1092757306226
2013,3,35,34.5298281092012
2013,3,36,24.7383656201292
2013,3,37,22.3634053367217
2013,3,38,32.8361100348702
2013,3,39,20.8452722063037
2013,3,40,20.5920205920206
2013,3,41,33.2802378676861
2013,3,42,18.3856502242153
2013,3,43,29.0425012212995
2013,3,44,18.8679245283019
2013,3,45,32.1589627959414
2013,3,46,27.8727849570533
2013,3,47,20.552611657835
2013,3,48,18.6416696144323
2013,3,49,27.2965879265092
2013,3,50,24.26846736239
2013,4,1,16.838905775076
2013,4,2,30.5570015616866
2013,4,3,27.3231930720551
2013,4,4,34.5045292341477
2013,4,5,25.7853403141361
2013,4,6,34.7439435755903
2013,4,7,21.1336932359479
2013,4,8,23.7152186257808
2013,4,9,20.8896396396396
2013,4,10,32.9093799682035
2013,4,11,39.7033459813729
2013,4,12,30.7371349095967
2013,4,13,30.7952622673435
2013,4,14,33.3071895424837
2013,4,15,20.3547915142648
2013,4,16,29.8047276464543
2013,4,17,22.4194775551611
2013,4,18,36.9077306733167
2013,4,19,23.2815964523282
2013,4,20,14.1141141141141
2013,4,21,31.8664047151277
2013,4,22,17.8537511870845
2013,4,23,40.4939876503087
2013,4,24,24.062933826932
2013,4,25,18.6160714285714
2013,4,26,20.9226770630279
2013,4,27,19.5817490494297
2013,4,28,19.2035398230088
2013,4,29,35.7297918528923
2013,4,30,28.7851502978252
2013,4,31,18.4043229497775
2013,4,32,24.4734931009441
2013,4,33,24.5635910224439
2013,4,34,20.1776649746193
2013,4,35,34.5332414743369
2013,4,36,25.2315835906484
2013,4,37,20.978120978121
2013,4,38,31.9589662655356
2013,4,39,22.2782984859409
2013,4,40,20.7970112079701
2013,4,41,33.4427966101695
2013,4,42,16.9265033407572
2013,4,43,26.7520541324311
2013,4,44,19.6899224806202
2013,4,45,32.3692992213571
2013,4,46,29.0512438201365
2013,4,47,18.4749620637329
2013,4,48,17.2457473760405
2013,4,49,25.0965250965251
2013,4,50,23.2591676967449
2013,5,1,16.838905775076
2013,5,2,30.5570015616866
2013,5,3,27.3231930720551
2013,5,4,34.5045292341477
2013,5,5,25.7853403141361
2013,5,6,34.7439435755903
2013,5,7,21.1336932359479
2013,5,8,23.7152186257808
2013,5,9,20.8896396396396
2013,5,10,32.9093799682035
2013,5,11,39.7033459813729
2013,5,12,30.7371349095967
2013,5,13,30.7952622673435
2013,5,14,33.3071895424837
2013,5,15,20.3547915142648
2013,5,16,29.8047276464543
2013,5,17,22.4194775551611
2013,5,18,36.9077306733167
2013,5,19,23.2815964523282
2013,5,20,14.1141141141141
2013,5,21,31.8664047151277
2013,5,22,17.8537511870845
2013,5,23,40.4939876503087
2013,5,24,24.062933826932
2013,5,25,18.6160714285714
2013,5,26,20.9226770630279
2013,5,27,19.5817490494297
2013,5,28,19.2035398230088
2013,5,29,35.7297918528923
2013,5,30,28.7851502978252
2013,5,31,18.4043229497775
2013,5,32,24.4734931009441
2013,5,33,24.5635910224439
2013,5,34,20.1776649746193
2013,5,35,34.5332414743369
2013,5,36,25.2315835906484
2013,5,37,20.978120978121
2013,5,38,31.9589662655356
2013,5,39,22.2782984859409
2013,5,40,20.7970112079701
2013,5,41,33.4427966101695
2013,5,42,16.9265033407572
2013,5,43,26.7520541324311
2013,5,44,19.6899224806202
2013,5,45,32.3692992213571
2013,5,46,29.0512438201365
2013,5,47,18.4749620637329
2013,5,48,17.2457473760405
2013,5,49,25.0965250965251
2013,5,50,23.2591676967449
2013,6,1,16.838905775076
2013,6,2,30.5570015616866
2013,6,3,27.3231930720551
2013,6,4,34.5045292341477
2013,6,5,25.7853403141361
2013,6,6,34.7439435755903
2013,6,7,21.1336932359479
2013,6,8,23.7152186257808
2013,6,9,20.8896396396396
2013,6,10,32.9093799682035
2013,6,11,39.7033459813729
2013,6,12,30.7371349095967
2013,6,13,30.7952622673435
2013,6,14,33.3071895424837
2013,6,15,20.3547915142648
2013,6,16,29.8047276464543
2013,6,17,22.4194775551611
2013,6,18,36.9077306733167
2013,6,19,23.2815964523282
2013,6,20,14.1141141141141
2013,6,21,31.8664047151277
2013,6,22,17.8537511870845
2013,6,23,40.4939876503087
2013,6,24,24.062933826932
2013,6,25,18.6160714285714
2013,6,26,20.9226770630279
2013,6,27,19.5817490494297
2013,6,28,19.2035398230088
2013,6,29,35.7297918528923
2013,6,30,28.7851502978252
2013,6,31,18.4043229497775
2013,6,32,24.4734931009441
2013,6,33,24.5635910224439
2013,6,34,20.1776649746193
2013,6,35,34.5332414743369
2013,6,36,25.2315835906484
2013,6,37,20.978120978121
2013,6,38,31.9589662655356
2013,6,39,22.2782984859409
2013,6,40,20.7970112079701
2013,6,41,33.4427966101695
2013,6,42,16.9265033407572
2013,6,43,26.7520541324311
2013,6,44,19.6899224806202
2013,6,45,32.3692992213571
2013,6,46,29.0512438201365
2013,6,47,18.4749620637329
2013,6,48,17.2457473760405
2013,6,49,25.0965250965251
2013,6,50,23.2591676967449
2013,7,1,17.0552147239264
2013,7,2,30.5413687436159
2013,7,3,26.8818392837405
2013,7,4,38.1755790677724
2013,7,5,23.6775818639799
2013,7,6,33.5088262620006
2013,7,7,16.9211195928753
2013,7,8,22.9778828177361
2013,7,9,19.0581717451524
2013,7,10,33.025166923472
2013,7,11,37.0566166439291
2013,7,12,27.7567846100996
2013,7,13,28.8842975206612
2013,7,14,37.1686108165429
2013,7,15,20.0778642936596
2013,7,16,30.9959349593496
2013,7,17,21.1756025577964
2013,7,18,38.2444444444445
2013,7,19,20.7430340557275
2013,7,20,14.3077397471477
2013,7,21,35.1072607260726
2013,7,22,14.34034416826
2013,7,23,40.1438378555083
2013,7,24,22.7016885553471
2013,7,25,14.7915732855222
2013,7,26,19.6960101329956
2013,7,27,16.8030207677785
2013,7,28,19.4103633114949
2013,7,29,34.3333333333333
2013,7,30,28.7254366812227
2013,7,31,17.894404046791
2013,7,32,24.519940915805
2013,7,33,24.1393442622951
2013,7,34,21.8905472636816
2013,7,35,36.7534456355283
2013,7,36,24.251038705445
2013,7,37,21.7034700315457
2013,7,38,32.4864235841738
2013,7,39,18.8348820586133
2013,7,40,18.297331639136
2013,7,41,34.0386083542371
2013,7,42,14.6993318485523
2013,7,43,25.1860744297719
2013,7,44,20.9702660406886
2013,7,45,31.8347850519809
2013,7,46,28.273335457152
2013,7,47,19.159599074788
2013,7,48,17.5399889685604
2013,7,49,27.0063694267516
2013,7,50,21.5983606557377
2013,8,1,17.0552147239264
2013,8,2,30.5413687436159
2013,8,3,26.8818392837405
2013,8,4,38.1755790677724
2013,8,5,23.6775818639799
2013,8,6,33.5088262620006
2013,8,7,16.9211195928753
2013,8,8,22.9778828177361
2013,8,9,19.0581717451524
2013,8,10,33.025166923472
2013,8,11,37.0566166439291
2013,8,12,27.7567846100996
2013,8,13,28.8842975206612
2013,8,14,37.1686108165429
2013,8,15,20.0778642936596
2013,8,16,30.9959349593496
2013,8,17,21.1756025577964
2013,8,18,38.2444444444445
2013,8,19,20.7430340557275
2013,8,20,14.3077397471477
2013,8,21,35.1072607260726
2013,8,22,14.34034416826
2013,8,23,40.1438378555083
2013,8,24,22.7016885553471
2013,8,25,14.7915732855222
2013,8,26,19.6960101329956
2013,8,27,16.8030207677785
2013,8,28,19.4103633114949
2013,8,29,34.3333333333333
2013,8,30,28.7254366812227
2013,8,31,17.894404046791
2013,8,32,24.519940915805
2013,8,33,24.1393442622951
2013,8,34,21.8905472636816
2013,8,35,36.7534456355283
2013,8,36,24.251038705445
2013,8,37,21.7034700315457
2013,8,38,32.4864235841738
2013,8,39,18.8348820586133
2013,8,40,18.297331639136
2013,8,41,34.0386083542371
2013,8,42,14.6993318485523
2013,8,43,25.1860744297719
2013,8,44,20.9702660406886
2013,8,45,31.8347850519809
2013,8,46,28.273335457152
2013,8,47,19.159599074788
2013,8,48,17.5399889685604
2013,8,49,27.0063694267516
2013,8,50,21.5983606557377
2013,9,1,17.0552147239264
2013,9,2,30.5413687436159
2013,9,3,26.8818392837405
2013,9,4,38.1755790677724
2013,9,5,23.6775818639799
2013,9,6,33.5088262620006
2013,9,7,16.9211195928753
2013,9,8,22.9778828177361
2013,9,9,19.0581717451524
2013,9,10,33.025166923472
2013,9,11,37.0566166439291
2013,9,12,27.7567846100996
2013,9,13,28.8842975206612
2013,9,14,37.1686108165429
2013,9,15,20.0778642936596
2013,9,16,30.9959349593496
2013,9,17,21.1756025577964
2013,9,18,38.2444444444445
2013,9,19,20.7430340557275
2013,9,20,14.3077397471477
2013,9,21,35.1072607260726
2013,9,22,14.34034416826
2013,9,23,40.1438378555083
2013,9,24,22.7016885553471
2013,9,25,14.7915732855222
2013,9,26,19.6960101329956
2013,9,27,16.8030207677785
2013,9,28,19.4103633114949
2013,9,29,34.3333333333333
2013,9,30,28.7254366812227
2013,9,31,17.894404046791
2013,9,32,24.519940915805
2013,9,33,24.1393442622951
2013,9,34,21.8905472636816
2013,9,35,36.7534456355283
2013,9,36,24.251038705445
2013,9,37,21.7034700315457
2013,9,38,32.4864235841738
2013,9,39,18.8348820586133
2013,9,40,18.297331639136
2013,9,41,34.0386083542371
2013,9,42,14.6993318485523
2013,9,43,25.1860744297719
2013,9,44,20.9702660406886
2013,9,45,31.8347850519809
2013,9,46,28.273335457152
2013,9,47,19.159599074788
2013,9,48,17.5399889685604
2013,9,49,27.0063694267516
2013,9,50,21.5983606557377
2013,10,1,18.7270501835985
2013,10,2,28.9793759915389
2013,10,3,29.4771601541002
2013,10,4,35.6883552080425
2013,10,5,25.507614213198
2013,10,6,33.0503144654088
2013,10,7,22.7187765505522
2013,10,8,21.3854566112768
2013,10,9,19.1168250419229
2013,10,10,31.2632696390658
2013,10,11,40.4629307344239
2013,10,12,27.3423894113549
2013,10,13,30.03314001657
2013,10,14,36.6929133858268
2013,10,15,19.9702491632577
2013,10,16,26.1139896373057
2013,10,17,23.7023779084633
2013,10,18,35.825968728756
2013,10,19,21.2451361867704
2013,10,20,13.815987933635
2013,10,21,31.3912009512485
2013,10,22,19.6752626552054
2013,10,23,36.3548073810295
2013,10,24,24.3937232524964
2013,10,25,16.0521582733813
2013,10,26,20.2668360864041
2013,10,27,19.0265486725664
2013,10,28,20.4534606205251
2013,10,29,36.1947469570788
2013,10,30,28.4965517241379
2013,10,31,16.4357073799549
2013,10,32,23.2089552238806
2013,10,33,22.2887833092336
2013,10,34,21.2355212355212
2013,10,35,33.4753707175729
2013,10,36,24.7629547960309
2013,10,37,23.0088495575221
2013,10,38,32.6696307751788
2013,10,39,19.815668202765
2013,10,40,17.8030303030303
2013,10,41,35.2759099156794
2013,10,42,16.3716814159292
2013,10,43,26.6405484818805
2013,10,44,19.6513470681458
2013,10,45,31.8619128466327
2013,10,46,25.4363105109374
2013,10,47,22.0332431387708
2013,10,48,17.6203451407811
2013,10,49,25.2858958068615
2013,10,50,20.9302325581395
2013,11,1,18.7270501835985
2013,11,2,28.9793759915389
2013,11,3,29.4771601541002
2013,11,4,35.6883552080425
2013,11,5,25.507614213198
2013,11,6,33.0503144654088
2013,11,7,22.7187765505522
2013,11,8,21.3854566112768
2013,11,9,19.1168250419229
2013,11,10,31.2632696390658
2013,11,11,40.4629307344239
2013,11,12,27.3423894113549
2013,11,13,30.03314001657
2013,11,14,36.6929133858268
2013,11,15,19.9702491632577
2013,11,16,26.1139896373057
2013,11,17,23.7023779084633
2013,11,18,35.825968728756
2013,11,19,21.2451361867704
2013,11,20,13.815987933635
2013,11,21,31.3912009512485
2013,11,22,19.6752626552054
2013,11,23,36.3548073810295
2013,11,24,24.3937232524964
2013,11,25,16.0521582733813
2013,11,26,20.2668360864041
2013,11,27,19.0265486725664
2013,11,28,20.4534606205251
2013,11,29,36.1947469570788
2013,11,30,28.4965517241379
2013,11,31,16.4357073799549
2013,11,32,23.2089552238806
2013,11,33,22.2887833092336
2013,11,34,21.2355212355212
2013,11,35,33.4753707175729
2013,11,36,24.7629547960309
2013,11,37,23.0088495575221
2013,11,38,32.6696307751788
2013,11,39,19.815668202765
2013,11,40,17.8030303030303
2013,11,41,35.2759099156794
2013,11,42,16.3716814159292
2013,11,43,26.6405484818805
2013,11,44,19.6513470681458
2013,11,45,31.8619128466327
2013,11,46,25.4363105109374
2013,11,47,22.0332431387708
2013,11,48,17.6203451407811
2013,11,49,25.2858958068615
2013,11,50,20.9302325581395
2013,12,1,18.7270501835985
2013,12,2,28.9793759915389
2013,12,3,29.4771601541002
2013,12,4,35.6883552080425
2013,12,5,25.507614213198
2013,12,6,33.0503144654088
2013,12,7,22.7187765505522
2013,12,8,21.3854566112768
2013,12,9,19.1168250419229
2013,12,10,31.2632696390658
2013,12,11,40.4629307344239
2013,12,12,27.3423894113549
2013,12,13,30.03314001657
2013,12,14,36.6929133858268
2013,12,15,19.9702491632577
2013,12,16,26.1139896373057
2013,12,17,23.7023779084633
2013,12,18,35.825968728756
2013,12,19,21.2451361867704
2013,12,20,13.815987933635
2013,12,21,31.3912009512485
2013,12,22,19.6752626552054
2013,12,23,36.3548073810295
2013,12,24,24.3937232524964
2013,12,25,16.0521582733813
2013,12,26,20.2668360864041
2013,12,27,19.0265486725664
2013,12,28,20.4534606205251
2013,12,29,36.1947469570788
2013,12,30,28.4965517241379
2013,12,31,16.4357073799549
2013,12,32,23.2089552238806
2013,12,33,22.2887833092336
2013,12,34,21.2355212355212
2013,12,35,33.4753707175729
2013,12,36,24.7629547960309
2013,12,37,23.0088495575221
2013,12,38,32.6696307751788
2013,12,39,19.815668202765
2013,12,40,17.8030303030303
2013,12,41,35.2759099156794
2013,12,42,16.3716814159292
2013,12,43,26.6405484818805
2013,12,44,19.6513470681458
2013,12,45,31.8619128466327
2013,12,46,25.4363105109374
2013,12,47,22.0332431387708
2013,12,48,17.6203451407811
2013,12,49,25.2858958068615
2013,12,50,20.9302325581395
2014,1,1,19.0240889437925
2014,1,2,27.1519659936238
